PBANKA_1448700,PBANKA_1448700,"bromodomain protein, putative ",,PbANKA_14_v3:1878841-1888284(+) , 0.79 ,1,-1.27,148.5482435,-0.346434389,0.284488033,-1.217746789,0.2233,0.8066,1,-1.27, 111.4 , 168.1 , 95.6 , 180.7 , 108.6 , 120.3 , 101.9 , 136.6 , 114.8 , 233.9 , 234.9 , 175.9 ,,,,,,,,,
PBANKA_1449800,PBANKA_1449800,"inorganic pyrophosphatase, putative ",,PbANKA_14_v3:1923416-1926511(-) , 1.16 ,1,1.16,414.653852,0.219401582,0.174714195,1.255774218,0.2092,0.8066,1,1.16, 508.9 , 354.1 , 416.6 , 428.7 , 483.7 , 483.4 , 380.8 , 445.0 , 291.5 , 368.6 , 429.1 , 385.3 ,,,,,,,,,
PBANKA_1452400,PBANKA_1452400,"ubiquitin-like modifier HUB1, putative ",,PbANKA_14_v3:2019376-2019838(+) , 0.77 ,1,-1.30,5027.143117,-0.383467162,0.294582396,-1.301731425,0.1930,0.8066,1,-1.30," 6,016.5 "," 3,137.7 "," 2,446.5 "," 5,663.6 "," 3,660.1 "," 5,254.5 "," 4,050.7 "," 6,581.6 "," 3,047.6 "," 6,505.7 "," 6,430.4 "," 7,530.8 ",,,,,,,,,
PBANKA_1455400,PBANKA_1455400,"conserved Plasmodium protein, unknown function ",,PbANKA_14_v3:2148296-2149846(-) , 1.34 ,1,1.34,634.6874492,0.420167923,0.340830534,1.232776647,0.2177,0.8066,1,1.34, 379.0 , 925.9 , 952.2 , 462.3 , 895.4 , 745.3 , 614.9 , 481.5 ," 1,055.6 ", 356.7 , 302.6 , 444.7 ,,,,,,,,,
PBANKA_1460200,PBANKA_1460200,"conserved Plasmodium protein, unknown function ",,PbANKA_14_v3:2294249-2294740(-) , 0.86 ,1,-1.17,515.9873033,-0.22434357,0.178372075,-1.257728095,0.2085,0.8066,1,-1.17, 469.9 , 393.3 , 459.2 , 633.6 , 397.9 , 502.5 , 555.9 , 673.6 , 489.5 , 512.6 , 570.6 , 533.2 ,,,,,,,,,
PBANKA_1462000,PBANKA_1462000,"conserved Plasmodium protein, unknown function ",,PbANKA_14_v3:2343567-2344706(+) , 1.28 ,1,1.28,1222.716776,0.351435421,0.292968558,1.199567025,0.2303,0.8066,1,1.28, 833.3 ," 1,828.3 "," 1,527.1 ", 991.9 ," 1,537.1 "," 1,509.8 "," 1,074.3 ", 996.8 ," 1,903.4 ", 762.3 , 642.9 ," 1,065.3 ",,,,,,,,,
PBANKA_MIT01900,PBANKA_MIT01900,cytochrome b ,,PbANKA_MIT_v3:3500-4630(+) , 0.71 ,1,-1.42,1091.466903,-0.502373287,0.385063062,-1.304651982,0.1920,0.8066,1,-1.42," 1,512.2 ", 921.3 , 493.4 ," 1,263.0 ", 521.8 , 708.2 , 816.9 ," 1,134.8 ", 431.8 ," 1,997.7 "," 1,924.1 "," 1,372.2 ",,,,,,,,,
PBANKA_0105100,PBANKA_0105100,"conserved Plasmodium protein, unknown function ",,PbANKA_01_v3:210136-210904(-) , 1.35 ,1,1.35,1375.849914,0.436039072,0.365327485,1.193556711,0.2327,0.8068,1,1.35, 833.3 ," 1,645.7 "," 3,053.3 "," 1,423.8 "," 1,167.6 "," 1,370.4 ", 359.3 ," 1,171.3 "," 1,714.5 "," 1,064.9 "," 1,315.9 "," 1,390.1 ",,,,,,,,,
PBANKA_0106200,PBANKA_0106200,spindle assembly abnormal protein 6 ,,PbANKA_01_v3:251097-253855(-) , 1.31 ,1,1.31,29.04352413,0.404913104,0.340586884,1.188868752,0.2345,0.8068,1,1.32, 34.2 , 38.0 , 39.8 , 15.8 , 43.8 , 25.9 , 35.8 , 23.0 , 29.8 , 22.5 , 25.6 , 14.6 ,,,,,,,,,
PBANKA_0205700,PBANKA_0205700,"conserved Plasmodium membrane protein, unknown function ",,PbANKA_02_v3:191198-192460(-) , 0.75 ,1,-1.34,35.98508741,-0.430063623,0.360367601,-1.193402575,0.2327,0.8068,1,-1.35, 43.0 , 10.9 , 28.1 , 46.2 , 22.7 , 33.7 , 39.3 , 46.0 , 30.4 , 56.8 , 42.2 , 32.5 ,,,,,,,,,
PBANKA_0304400,PBANKA_0304400,merozoite surface protein 4/5 ,,PbANKA_03_v3:137777-138480(-) , 0.71 ,1,-1.41,46411.48848,-0.496793289,0.416657754,-1.192329398,0.2331,0.8068,1,-1.41," 83,972.4 "," 26,554.3 "," 19,604.0 "," 49,595.1 "," 23,258.0 "," 28,008.3 "," 28,429.8 "," 64,743.6 "," 19,416.0 "," 71,739.6 "," 86,029.3 "," 55,587.3 ",,,,,,,,,
PBANKA_0307500,PBANKA_0307500,"conserved Plasmodium protein, unknown function ",,PbANKA_03_v3:263666-265613(-) , 1.28 ,1,1.28,162.0170862,0.363773168,0.306272226,1.187744552,0.2349,0.8068,1,1.29, 209.0 , 209.6 , 228.7 , 113.5 , 206.6 , 125.9 , 171.6 , 223.2 , 175.5 , 107.0 , 82.8 , 90.7 ,,,,,,,,,
PBANKA_0308200,PBANKA_0308200,"apicoplast beta-ketoacyl-acyl carrier protein synthase III precursor, putative ",,PbANKA_03_v3:288142-290183(-) , 1.27 ,1,1.27,61.83598929,0.344098822,0.287876972,1.195298183,0.2320,0.8068,1,1.27, 75.2 , 62.2 , 57.6 , 42.0 , 90.8 , 87.7 , 69.7 , 51.4 , 60.1 , 67.4 , 28.6 , 49.3 ,,,,,,,,,
PBANKA_0509100,PBANKA_0509100,"conserved Plasmodium protein, unknown function ",,PbANKA_05_v3:370483-373875(-) , 1.25 ,1,1.25,64.49050457,0.335351713,0.281781401,1.190113018,0.2340,0.8068,1,1.26, 61.5 , 82.3 , 97.9 , 71.5 , 67.3 , 49.5 , 84.0 , 35.2 , 67.4 , 46.2 , 66.2 , 44.8 ,,,,,,,,,
PBANKA_0603500,PBANKA_0603500,"cytidine deaminase, putative ",,PbANKA_06_v3:193599-194714(+) , 1.54 ,2,1.54,90.69069011,0.609888794,0.510633717,1.194376271,0.2323,0.8068,2,1.53, 31.3 , 131.9 , 174.8 , 39.9 , 191.2 , 89.9 , 53.6 , 59.5 , 185.2 , 29.1 , 34.6 , 67.2 ,,,,,,,,,
PBANKA_0604200,PBANKA_0604200,"zinc finger protein, putative ",,PbANKA_06_v3:218592-222220(+) , 1.42 ,1,1.42,193.3200644,0.501015106,0.422272966,1.186472131,0.2354,0.8068,1,1.42, 117.2 , 211.3 , 415.2 , 98.8 , 317.6 , 200.1 , 196.6 , 87.9 , 349.2 , 126.8 , 90.3 , 108.7 ,,,,,,,,,
PBANKA_0704800,PBANKA_0704800,"conserved Plasmodium protein, unknown function ",,PbANKA_07_v3:234041-235201(-) , 2.33 ,2,2.33,53.90233513,1.216291626,1.024965172,1.186666298,0.2354,0.8068,2,2.32, 2.0 , 37.4 , 314.9 , 9.5 , 55.1 , 33.7 , 46.5 , 9.5 , 107.5 , 7.9 , 15.1 , 7.8 ,,,,,,,,,
PBANKA_0717000,PBANKA_0717000,"ATPase, putative ",,PbANKA_07_v3:620766-621905(-) , 1.27 ,1,1.27,2506.04818,0.349630793,0.293111413,1.192825588,0.2329,0.8068,1,1.27," 1,897.1 "," 2,979.3 "," 2,850.9 "," 2,091.0 "," 3,457.5 "," 3,575.0 "," 2,838.7 "," 2,222.3 "," 3,426.0 "," 1,486.4 "," 1,067.5 "," 2,180.9 ",,,,,,,,,
PBANKA_0721800,PBANKA_0721800,"apical merozoite protein, putative ",,PbANKA_07_v3:792292-793071(+) , 1.27 ,1,1.27,114.5431317,0.332942291,0.280026353,1.18896771,0.2345,0.8068,1,1.26, 126.0 , 155.5 , 141.5 , 133.4 , 115.9 , 96.7 , 85.8 , 82.5 , 182.2 , 107.0 , 61.7 , 86.3 ,,,,,,,,,
PBANKA_0810700,PBANKA_0810700,"subpellicular microtubule protein 1, putative ",,PbANKA_08_v3:482448-483437(+) , 1.39 ,1,1.39,4355.679181,0.477650475,0.402432003,1.186909768,0.2353,0.8068,1,1.39," 3,704.3 "," 2,448.4 "," 12,599.0 "," 3,695.5 "," 4,854.5 "," 3,118.5 "," 4,649.5 "," 4,895.0 "," 4,852.6 "," 1,576.2 "," 3,274.7 "," 2,599.9 ",,,,,,,,,
PBANKA_0836500,PBANKA_0836500,"conserved rodent malaria protein, unknown function ",,PbANKA_08_v3:1339453-1340121(+) , 0.76 ,1,-1.32,1559.369909,-0.401011993,0.337557657,-1.187980735,0.2348,0.8068,1,-1.32, 995.4 ," 1,668.2 ", 921.7 ," 2,406.3 ", 841.9 ," 1,231.0 "," 1,054.7 "," 1,368.8 "," 1,012.4 "," 2,690.0 "," 2,332.2 "," 2,189.9 ",,,,,,,,,
PBANKA_0926900,PBANKA_0926900,"WD repeat-containing protein, putative ",,PbANKA_09_v3:994973-996722(-) , 1.25 ,1,1.25,186.9742865,0.324861398,0.273426681,1.188111551,0.2348,0.8068,1,1.25, 134.8 , 194.6 , 297.1 , 170.2 , 276.3 , 173.1 , 219.9 , 106.9 , 203.5 , 155.9 , 188.2 , 123.2 ,,,,,,,,,
PBANKA_1009600,PBANKA_1009600,"conserved Plasmodium protein, unknown function ",,PbANKA_10_v3:443488-445035(-) , 2.19 ,2,2.19,5.033317567,1.078056639,0.905623621,1.190402518,0.2339,0.8068,2,2.11, -   , 2.3 , 20.1 , 6.3 , 4.9 , 7.9 , -   , 4.1 , 7.9 , 1.3 , 4.5 , 1.1 ,,,,,,,,,
PBANKA_1009700,PBANKA_1009700,"ribonuclease H2 subunit B, putative ",,PbANKA_10_v3:447652-448698(+) , 1.58 ,2,1.58,92.36220737,0.653750471,0.551477039,1.185453654,0.2358,0.8068,2,1.57, 54.7 , 125.0 , 239.9 , 30.5 , 135.3 , 93.3 , 89.4 , 50.0 , 204.1 , 22.5 , 30.1 , 33.6 ,,,,,,,,,
PBANKA_1014500,PBANKA_1014500,"plasmepsin IX, putative ",,PbANKA_10_v3:640434-643143(-) , 1.33 ,1,1.33,871.0836019,0.409405907,0.342575784,1.19508128,0.2321,0.8068,1,1.33," 1,163.4 ", 953.0 ," 1,393.1 ", 548.5 ," 1,216.3 ", 689.1 , 827.7 ," 1,201.1 "," 1,118.1 ", 399.0 , 391.5 , 552.2 ,,,,,,,,,
PBANKA_1122600,PBANKA_1122600,"ATP-dependent RNA helicase SUV3, putative ",,PbANKA_11_v3:836236-839088(-) , 0.79 ,1,-1.26,59.6612317,-0.335761562,0.282567582,-1.18825224,0.2347,0.8068,1,-1.26, 55.7 , 38.6 , 50.6 , 47.3 , 65.6 , 58.5 , 42.9 , 94.7 , 44.3 , 59.5 , 93.3 , 65.0 ,,,,,,,,,
PBANKA_1125000,PBANKA_1125000,"conserved Plasmodium protein, unknown function ",,PbANKA_11_v3:922121-923278(-) , 0.73 ,1,-1.37,285.7669135,-0.458060419,0.386283586,-1.18581383,0.2357,0.8068,1,-1.37, 261.8 , 100.2 , 143.4 , 535.9 , 146.7 , 257.4 , 379.0 , 293.5 , 199.2 , 454.5 , 433.6 , 224.0 ,,,,,,,,,
PBANKA_1139900,PBANKA_1139900,"reticulon-like protein, putative ",,PbANKA_11_v3:1509699-1510238(+) , 0.78 ,1,-1.28,4716.802974,-0.358759546,0.300650496,-1.193277744,0.2328,0.8068,1,-1.28," 4,021.8 "," 4,874.4 "," 2,935.7 "," 6,361.3 "," 2,413.1 "," 4,194.4 "," 3,149.7 "," 4,431.0 "," 3,519.5 "," 8,077.9 "," 6,361.1 "," 6,261.6 ",,,,,,,,,
PBANKA_1302241,PBANKA_1302241,tRNA Selenocysteine ,,PbANKA_13_v3:-(-) , 0.60 ,2,-1.66,24.51378889,-0.73192519,0.616918115,-1.186421946,0.2355,0.8068,2,-1.66, 43.0 , 6.9 , 6.6 , 39.9 , 12.2 , 2.2 , 26.8 , 41.9 , 11.5 , 31.7 , 55.7 , 15.7 ,,,,,,,,,
PBANKA_1318300,PBANKA_1318300,"mitochondrial ribosomal protein S11 precursor, putative ",,PbANKA_13_v3:763360-764061(-) , 0.83 ,1,-1.21,1516.960725,-0.269627932,0.226699741,-1.189361448,0.2343,0.8068,1,-1.21," 2,029.9 "," 1,148.2 ", 956.4 ," 1,422.7 "," 1,243.8 "," 1,452.5 "," 2,121.9 "," 1,986.9 "," 1,211.6 "," 1,548.5 "," 1,529.7 "," 1,551.4 ",,,,,,,,,
PBANKA_1323800,PBANKA_1323800,"kelch domain-containing protein, putative ",,PbANKA_13_v3:962101-963963(+) , 1.85 ,2,1.85,36.5272323,0.886647559,0.741220349,1.1961997,0.2316,0.8068,2,1.85, 5.9 , 29.4 , 177.6 , 12.6 , 41.3 , 18.0 , 35.8 , 23.0 , 72.3 , 7.9 , 9.0 , 5.6 ,,,,,,,,,
PBANKA_1337800,PBANKA_1337800,palmitoyltransferase DHHC5 ,,PbANKA_13_v3:1496617-1499398(+) , 1.45 ,1,1.45,213.3620139,0.533456153,0.446124041,1.195757467,0.2318,0.8068,1,1.45, 96.7 , 260.3 , 477.0 , 129.2 , 324.1 , 227.1 , 266.4 , 129.8 , 362.6 , 122.9 , 85.8 , 78.4 ,,,,,,,,,
PBANKA_1410500,PBANKA_1410500,"malonyl CoA-acyl carrier protein transacylase, putative ",,PbANKA_14_v3:445035-446228(+) , 1.63 ,2,1.63,7.157850488,0.738408883,0.619642125,1.191669922,0.2334,0.8068,2,1.67, 7.8 , 16.7 , 4.2 , 13.7 , 4.1 , 6.7 , 7.2 , 1.4 , 2.4 , 5.3 , 7.5 , 9.0 ,,,,,,,,,
PBANKA_1429000,PBANKA_1429000,"conserved Plasmodium protein, unknown function ",,PbANKA_14_v3:1132168-1133025(+) , 0.76 ,1,-1.32,884.5424494,-0.39843024,0.336087341,-1.185496124,0.2358,0.8068,1,-1.32, 873.3 , 700.8 , 440.5 ," 1,422.7 ", 416.5 , 726.2 , 636.4 , 980.6 , 629.8 ," 1,615.9 "," 1,145.8 "," 1,026.1 ",,,,,,,,,
PBANKA_1431900,PBANKA_1431900,"glycerol-3-phosphate dehydrogenase, putative ",,PbANKA_14_v3:1203167-1205064(+) , 0.85 ,1,-1.17,9093.456681,-0.228410406,0.192007552,-1.18959074,0.2342,0.8068,1,-1.17," 11,230.1 "," 7,298.0 "," 6,250.1 "," 8,679.3 "," 7,673.5 "," 9,120.6 "," 10,232.2 "," 12,267.8 "," 8,023.6 "," 8,839.0 "," 9,035.0 "," 10,472.3 ",,,,,,,,,
PBANKA_0719800,PBANKA_0719800,"conserved Plasmodium protein, unknown function ",,PbANKA_07_v3:715757-717811(+) , 1.29 ,1,1.29,309.0966077,0.370029429,0.312493497,1.184118815,0.2364,0.8072,1,1.29, 189.5 , 357.0 , 549.7 , 463.4 , 267.4 , 264.2 , 126.9 , 274.6 , 287.3 , 256.3 , 383.9 , 289.0 ,,,,,,,,,
PBANKA_1207100,PBANKA_1207100,"Plasmodium exported protein, unknown function ",,PbANKA_12_v3:290106-291543(+) , 1.21 ,1,1.21,3547.668286,0.277447893,0.23421694,1.184576544,0.2362,0.8072,1,1.21," 3,042.0 "," 3,541.3 "," 3,542.1 "," 3,387.7 "," 4,704.6 "," 5,110.6 "," 3,630.6 "," 3,059.5 "," 3,749.1 "," 3,242.3 "," 1,722.4 "," 3,839.9 ",,,,,,,,,
PBANKA_1430700,PBANKA_1430700,"conserved Plasmodium protein, unknown function ",,PbANKA_14_v3:1172439-1173684(+) , 0.80 ,1,-1.26,16435.80986,-0.330813223,0.279411787,-1.183963019,0.2364,0.8072,1,-1.26," 20,207.5 "," 12,485.7 "," 10,027.9 "," 17,864.1 "," 11,481.1 "," 15,292.5 "," 11,326.2 "," 18,953.6 "," 10,156.5 "," 22,983.9 "," 22,999.4 "," 23,451.4 ",,,,,,,,,
PBANKA_0918500,PBANKA_0918500,"conserved Plasmodium protein, unknown function ",,PbANKA_09_v3:690220-690750(+) , 0.72 ,1,-1.40,485.2496481,-0.481401482,0.406775057,-1.183458703,0.2366,0.8073,1,-1.40, 560.7 , 223.4 , 228.7 , 857.4 , 162.9 , 398.0 , 412.9 , 462.6 , 301.2 , 868.0 , 834.1 , 513.0 ,,,,,,,,,
PBANKA_0208700,PBANKA_0208700,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase, putative ",,PbANKA_02_v3:297100-298578(-) , 1.35 ,1,1.35,956.4583487,0.437024419,0.369723962,1.182028931,0.2372,0.8075,1,1.35, 714.1 ," 1,379.1 "," 1,314.4 ", 643.1 ," 1,477.2 "," 1,073.6 "," 1,383.6 ", 707.4 ," 1,401.1 ", 418.8 , 361.3 , 603.8 ,,,,,,,,,
PBANKA_0404200,PBANKA_0404200,"ubiquitin-conjugating enzyme E2, putative ",,PbANKA_04_v3:164544-165224(-) , 0.81 ,1,-1.24,28888.49367,-0.308110013,0.260643341,-1.182113504,0.2372,0.8075,1,-1.24," 35,530.6 "," 18,583.1 "," 15,810.8 "," 32,008.4 "," 23,225.6 "," 29,735.1 "," 25,601.8 "," 36,658.8 "," 19,457.9 "," 36,818.4 "," 34,336.5 "," 38,894.9 ",,,,,,,,,
PBANKA_0414700,PBANKA_0414700,"zinc finger protein, putative ",,PbANKA_04_v3:525097-527133(+) , 0.72 ,1,-1.38,145.5689512,-0.464187612,0.392816614,-1.181690375,0.2373,0.8075,1,-1.38, 82.1 , 47.8 , 257.3 , 140.8 , 151.5 , 54.0 , 130.5 , 133.9 , 221.7 , 167.8 , 231.9 , 127.7 ,,,,,,,,,
PBANKA_1418400,PBANKA_1418400,"ATP-dependent Clp protease adapter protein ClpS, putative ",,PbANKA_14_v3:735033-736147(-) , 0.77 ,1,-1.29,6065.404929,-0.367788132,0.311060276,-1.182369334,0.2371,0.8075,1,-1.29," 9,209.9 "," 3,815.4 "," 3,099.3 "," 6,333.0 "," 4,159.3 "," 5,162.3 "," 5,180.4 "," 8,327.8 "," 3,464.3 "," 7,606.3 "," 9,275.9 "," 7,151.0 ",,,,,,,,,
PBANKA_1032600,PBANKA_1032600,"cytidine diphosphate-diacylglycerol synthase, putative ",,PbANKA_10_v3:1319892-1321595(-) , 1.30 ,1,1.30,1767.821097,0.376256332,0.319501588,1.177635249,0.2389,0.8084,1,1.30," 1,667.5 "," 2,148.4 "," 2,246.0 "," 1,201.0 "," 2,662.6 "," 2,057.3 "," 2,341.7 "," 1,399.9 "," 2,544.8 ", 976.4 , 761.8 ," 1,206.4 ",,,,,,,,,
PBANKA_1213300,PBANKA_1213300,"conserved Plasmodium protein, unknown function ",,PbANKA_12_v3:512199-517865(-) , 0.73 ,1,-1.36,14.65715684,-0.44893455,0.381024901,-1.178228903,0.2387,0.8084,1,-1.37, 10.7 , 13.2 , 12.7 , 17.9 , 6.5 , 13.5 , 10.7 , 21.6 , 14.0 , 19.8 , 19.6 , 15.7 ,,,,,,,,,
PBANKA_1218500,PBANKA_1218500,"protein phosphatase inhibitor 2, putative ",,PbANKA_12_v3:711833-713323(-) , 0.80 ,1,-1.26,28666.45515,-0.329257622,0.27964883,-1.177396746,0.2390,0.8084,1,-1.26," 40,522.4 "," 19,182.0 "," 16,852.9 "," 27,828.5 "," 20,368.5 "," 27,702.6 "," 26,290.1 "," 39,639.8 "," 17,330.4 "," 31,964.3 "," 43,222.4 "," 33,093.6 ",,,,,,,,,
PBANKA_1238400,PBANKA_1238400,"conserved Plasmodium protein, unknown function ",,PbANKA_12_v3:1471938-1473114(+) , 1.15 ,1,1.15,3234.653262,0.201501042,0.170797034,1.179768974,0.2381,0.8084,1,1.15," 3,776.6 "," 3,797.6 "," 3,287.6 "," 2,563.9 "," 3,566.9 "," 3,770.6 "," 2,593.8 "," 3,482.9 "," 3,408.4 "," 2,518.2 "," 2,776.3 "," 3,273.1 ",,,,,,,,,
PBANKA_1306200,PBANKA_1306200,"tRNA import protein tRIP, putative ",,PbANKA_13_v3:297567-299061(-) , 1.25 ,1,1.25,5700.689438,0.323139588,0.274190876,1.178520573,0.2386,0.8084,1,1.25," 5,133.4 "," 7,307.3 "," 5,868.6 "," 4,441.6 "," 7,451.5 "," 7,817.7 "," 6,501.5 "," 4,880.1 "," 7,272.3 "," 3,789.3 "," 2,454.1 "," 5,491.0 ",,,,,,,,,
PBANKA_1307000,PBANKA_1307000,"conserved Plasmodium protein, unknown function ",,PbANKA_13_v3:347196-348752(-) , 0.84 ,1,-1.19,295.0370591,-0.251337126,0.213037872,-1.179776738,0.2381,0.8084,1,-1.19, 247.1 , 229.2 , 330.8 , 284.8 , 287.7 , 236.1 , 225.2 , 286.7 , 286.1 , 313.1 , 469.7 , 343.9 ,,,,,,,,,
PBANKA_1411400,PBANKA_1411400,"ubiquitin-like protein nedd8 homologue, putative ",,PbANKA_14_v3:477473-477825(-) , 0.80 ,1,-1.26,6570.894471,-0.329457203,0.279646639,-1.17811966,0.2387,0.8084,1,-1.26," 10,146.7 "," 3,983.0 "," 4,141.4 "," 5,983.1 "," 5,138.9 "," 5,550.2 "," 6,867.9 "," 9,169.1 "," 4,082.5 "," 7,007.8 "," 9,321.1 "," 7,459.1 ",,,,,,,,,
PBANKA_1453100,PBANKA_1453100,"sphingomyelin phosphodiesterase, putative ",,PbANKA_14_v3:2038408-2039928(-) , 1.31 ,1,1.31,264.299781,0.387578185,0.328439944,1.180058007,0.2380,0.8084,1,1.31, 135.8 , 428.4 , 418.0 , 229.1 , 346.0 , 240.6 , 236.0 , 182.6 , 390.5 , 154.6 , 249.9 , 160.2 ,,,,,,,,,
PBANKA_1461600,PBANKA_1461600,"conserved Plasmodium protein, unknown function ",,PbANKA_14_v3:2330758-2335425(+) , 0.78 ,1,-1.28,127.7591275,-0.360719692,0.306209972,-1.178014191,0.2388,0.8084,1,-1.28, 102.6 , 157.8 , 88.1 , 108.2 , 107.8 , 106.8 , 55.4 , 179.9 , 119.6 , 114.9 , 222.8 , 169.1 ,,,,,,,,,
PBANKA_0104300,PBANKA_0104300,"cyclin dependent kinase binding protein, putative ",,PbANKA_01_v3:176651-178580(-) , 1.36 ,1,1.36,17.19465946,0.422379415,0.35907146,1.176310184,0.2395,0.8085,1,1.34, 12.7 , 16.7 , 17.3 , 16.8 , 28.4 , 27.0 , 14.3 , 12.2 , 17.0 , 15.9 , 13.6 , 14.6 ,,,,,,,,,
PBANKA_0110400,PBANKA_0110400,"eukaryotic translation initiation factor 3 subunit L, putative ",,PbANKA_01_v3:414620-416326(-) , 0.81 ,1,-1.23,3083.983725,-0.304206796,0.259824139,-1.170818068,0.2417,0.8085,1,-1.23," 3,177.7 "," 1,625.0 "," 2,188.8 "," 4,321.8 "," 1,807.8 "," 3,441.2 "," 3,521.5 "," 3,468.0 "," 3,105.9 "," 4,140.7 "," 2,889.2 "," 3,320.1 ",,,,,,,,,
PBANKA_0208100,PBANKA_0208100,"RAP protein, putative ",,PbANKA_02_v3:280842-282512(+) , 1.26 ,1,1.26,1354.65968,0.329796394,0.282755307,1.166366769,0.2435,0.8085,1,1.26, 988.6 ," 2,071.3 "," 1,456.9 "," 1,218.9 "," 1,552.5 "," 1,766.1 "," 1,492.6 "," 1,186.2 "," 1,885.8 ", 940.7 , 614.3 ," 1,082.1 ",,,,,,,,,
PBANKA_0407550,PBANKA_0407550,small nucleolar RNA Me18S-Um1356 ,,PbANKA_04_v3:-(-) , 0.46 ,2,-2.17,7.408718263,-1.142153171,0.971948346,-1.175117152,0.2399,0.8085,2,-2.21, 10.7 , 0.6 , 2.8 , 10.5 , -   , 3.4 , -   , 20.3 , 1.2 , 25.1 , 12.0 , 2.2 ,,,,,,,,,
PBANKA_0412800,PBANKA_0412800,"eukaryotic translation initiation factor 4E, putative ",,PbANKA_04_v3:457776-458459(-) , 0.80 ,1,-1.25,28094.40851,-0.318977944,0.271964142,-1.172867648,0.2408,0.8085,1,-1.25," 39,727.2 "," 22,007.0 "," 15,601.8 "," 29,053.7 "," 18,299.0 "," 25,319.3 "," 24,320.1 "," 37,279.6 "," 18,542.1 "," 38,040.6 "," 34,661.7 "," 34,281.0 ",,,,,,,,,
PBANKA_0513700,PBANKA_0513700,"conserved Plasmodium protein, unknown function ",,PbANKA_05_v3:519374-521922(-) , 2.77 ,3,2.77,1.177477313,1.592865301,1.362024072,1.169483957,0.2422,0.8085,3,3.02, 1.0 , -   , 3.7 , 2.1 , 2.4 , 1.1 , 1.8 , 1.4 , 0.6 , -   , -   , -   ,,,,,,,,,
PBANKA_0515300,PBANKA_0515300,"conserved Plasmodium protein, unknown function ",,PbANKA_05_v3:567818-569893(+) , 1.30 ,1,1.30,39.08830479,0.374276624,0.320439685,1.168009587,0.2428,0.8085,1,1.30, 36.1 , 59.3 , 61.4 , 47.3 , 38.1 , 22.5 , 26.8 , 27.1 , 46.2 , 38.3 , 39.1 , 26.9 ,,,,,,,,,
PBANKA_0521300,PBANKA_0521300,"zinc finger protein, putative ",,PbANKA_05_v3:778441-786849(-) , 0.60 ,2,-1.67,10.83376142,-0.755561941,0.646387692,-1.168899023,0.2424,0.8085,2,-1.69, 4.9 , 2.9 , 7.5 , 20.0 , 5.7 , 7.9 , 17.9 , -   , 16.4 , 7.9 , 25.6 , 13.4 ,,,,,,,,,
PBANKA_0623150,PBANKA_0623150,"conserved rodent malaria protein, unknown function ",,PbANKA_06_v3:945984-946426(+) , 0.76 ,1,-1.31,3667.327783,-0.386714337,0.331660043,-1.165996162,0.2436,0.8085,1,-1.31," 3,822.5 "," 3,465.9 "," 2,348.1 "," 4,967.0 "," 1,594.7 "," 2,874.6 "," 2,275.6 "," 4,021.2 "," 2,235.0 "," 6,377.5 "," 5,524.0 "," 4,501.9 ",,,,,,,,,
PBANKA_0821100,PBANKA_0821100,"CS domain protein, putative ",,PbANKA_08_v3:836426-839218(-) , 1.43 ,1,1.43,38.31084297,0.507544312,0.43292406,1.172363375,0.2411,0.8085,1,1.42, 29.3 , 73.1 , 69.8 , 27.3 , 45.4 , 25.9 , 19.7 , 29.8 , 60.7 , 10.6 , 30.1 , 38.1 ,,,,,,,,,
PBANKA_0833000,PBANKA_0833000,profilin ,,PbANKA_08_v3:1246225-1247434(+) , 0.74 ,1,-1.36,136671.0902,-0.439594955,0.376656328,-1.167098286,0.2432,0.8085,1,-1.36," 258,943.9 "," 70,233.1 "," 65,609.9 "," 123,027.8 "," 80,234.1 "," 98,003.3 "," 117,154.9 "," 187,769.5 "," 64,351.9 "," 179,502.3 "," 228,873.6 "," 166,348.7 ",,,,,,,,,
PBANKA_0907300,PBANKA_0907300,"OTU domain-containing protein, putative ",,PbANKA_09_v3:246278-247648(-) , 1.35 ,1,1.35,108.4999344,0.429645547,0.366321505,1.172864659,0.2409,0.8085,1,1.35, 78.1 , 178.5 , 206.6 , 79.9 , 132.9 , 71.9 , 91.2 , 78.4 , 176.1 , 72.7 , 52.7 , 82.9 ,,,,,,,,,
PBANKA_0907800,PBANKA_0907800,"conserved Apicomplexan protein, unknown function ",,PbANKA_09_v3:258975-259492(+) , 0.75 ,1,-1.33,9587.35209,-0.409777239,0.349773413,-1.171550563,0.2414,0.8085,1,-1.33," 15,969.8 "," 5,762.3 "," 4,789.5 "," 10,055.8 "," 5,802.5 "," 7,029.6 "," 7,465.0 "," 13,941.0 "," 4,819.8 "," 12,221.3 "," 15,287.7 "," 11,903.8 ",,,,,,,,,
PBANKA_0943300,PBANKA_0943300,"actin-like protein, putative ",,PbANKA_09_v3:1568328-1569845(-) , 1.27 ,1,1.27,923.9865221,0.34123691,0.292713935,1.165769271,0.2437,0.8085,1,1.27, 833.3 ," 1,148.8 ", 973.7 , 670.4 ," 1,289.2 "," 1,281.6 "," 1,240.6 ", 798.0 ," 1,169.7 ", 549.6 , 430.6 , 702.3 ,,,,,,,,,
